datetime,da,imb,imb_up,imb_down
2017-11-01 00:00:00+00:00,43.590699,44.5,44.5,43.590699
2017-11-01 01:00:00+00:00,40.188327,43.22,43.22,40.188327
2017-11-01 02:00:00+00:00,32.936364,33.05,33.05,32.936364
2017-11-01 03:00:00+00:00,30.419661,36.644999999999996,36.644999999999996,30.419661
2017-11-01 04:00:00+00:00,29.937366,25.545,29.937366,25.545
2017-11-01 05:00:00+00:00,34.944465,42.685154999999995,42.685154999999995,34.944465
2017-11-01 06:00:00+00:00,52.903377,54.96683,54.96683,52.903377
2017-11-01 07:00:00+00:00,40.653084,31.72941,40.653084,31.72941
2017-11-01 08:00:00+00:00,41.871975,35.94,41.871975,35.94
2017-11-01 09:00:00+00:00,43.915152,64.5,64.5,43.915152
2017-11-01 10:00:00+00:00,42.740106,64.5,64.5,42.740106
2017-11-01 11:00:00+00:00,43.529316,65.963765,65.963765,43.529316
2017-11-01 12:00:00+00:00,41.91582,70.5,70.5,41.91582
2017-11-01 13:00:00+00:00,39.425424,67.746685,67.746685,39.425424
2017-11-01 14:00:00+00:00,44.467599,65.411255,65.411255,44.467599
2017-11-01 15:00:00+00:00,39.355272,36.666585,39.355272,36.666585
2017-11-01 16:00:00+00:00,54.867633,36.735,54.867633,36.735
2017-11-01 17:00:00+00:00,70.967517,68.73459,70.967517,68.73459
2017-11-01 18:00:00+00:00,66.284871,38.57767,66.284871,38.57767
2017-11-01 19:00:00+00:00,57.17388,36.875,57.17388,36.875
2017-11-01 20:00:00+00:00,47.063223,36.7681,47.063223,36.7681
2017-11-01 21:00:00+00:00,48.14181,52.14722,52.14722,48.14181
2017-11-01 22:00:00+00:00,43.459164,45.962685,45.962685,43.459164
2017-11-01 23:00:00+00:00,40.95123,33.267105,40.95123,33.267105
2017-11-02 00:00:00+00:00,40.862996,45.50386,45.50386,40.862996
2017-11-02 01:00:00+00:00,40.434644,53.44632,53.44632,40.434644
2017-11-02 02:00:00+00:00,39.881356,53.606094999999996,53.606094999999996,39.881356
2017-11-02 03:00:00+00:00,35.74062,53.953289999999996,53.953289999999996,35.74062
2017-11-02 04:00:00+00:00,38.301808,53.24,53.24,38.301808
2017-11-02 05:00:00+00:00,45.003732,54.879835,54.879835,45.003732
2017-11-02 06:00:00+00:00,52.749764,64.56699,64.56699,52.749764
2017-11-02 07:00:00+00:00,42.540708,95.31058,95.31058,42.540708
2017-11-02 08:00:00+00:00,48.23422,45.63257,48.23422,45.63257
2017-11-02 09:00:00+00:00,53.776024,35.3998,53.776024,35.3998
2017-11-02 10:00:00+00:00,47.038404,35.1325,47.038404,35.1325
2017-11-02 11:00:00+00:00,46.98486,65.044405,65.044405,46.98486
2017-11-02 12:00:00+00:00,47.225808,65.440105,65.440105,47.225808
2017-11-02 13:00:00+00:00,46.53866,60.74488,60.74488,46.53866
2017-11-02 14:00:00+00:00,46.993784,38.628,46.993784,38.628
2017-11-02 15:00:00+00:00,53.106724,40.24589,53.106724,40.24589
2017-11-02 16:00:00+00:00,58.514668,68.371045,68.371045,58.514668
2017-11-02 17:00:00+00:00,76.585768,110.37716499999999,110.37716499999999,76.585768
2017-11-02 18:00:00+00:00,65.484312,67.910085,67.910085,65.484312
2017-11-02 19:00:00+00:00,62.06642,49.58018,62.06642,49.58018
2017-11-02 20:00:00+00:00,52.366032,39.548255,52.366032,39.548255
2017-11-02 21:00:00+00:00,49.099848,52.17376,52.17376,49.099848
2017-11-02 22:00:00+00:00,44.120256,37.35446,44.120256,37.35446
2017-11-02 23:00:00+00:00,45.9586,46.088935,46.088935,45.9586
2017-11-03 00:00:00+00:00,44.383875,39.163825,44.383875,39.163825
2017-11-03 01:00:00+00:00,40.5055,37.13548,40.5055,37.13548
2017-11-03 02:00:00+00:00,36.023625,35.330884999999995,36.023625,35.330884999999995
2017-11-03 03:00:00+00:00,37.204,36.04237,37.204,36.04237
2017-11-03 04:00:00+00:00,40.02625,36.400000000000006,40.02625,36.400000000000006
2017-11-03 05:00:00+00:00,47.4635,36.65003,47.4635,36.65003
2017-11-03 06:00:00+00:00,52.051875,36.12786,52.051875,36.12786
2017-11-03 07:00:00+00:00,55.548625,35.067725,55.548625,35.067725
2017-11-03 08:00:00+00:00,57.2615,35.094764999999995,57.2615,35.094764999999995
2017-11-03 09:00:00+00:00,55.07825,38.535304999999994,55.07825,38.535304999999994
2017-11-03 10:00:00+00:00,53.96,75.62328,75.62328,53.96
2017-11-03 11:00:00+00:00,52.034125,54.998235,54.998235,52.034125
2017-11-03 12:00:00+00:00,46.034625,36.56994,46.034625,36.56994
2017-11-03 13:00:00+00:00,50.03725,35.29856,50.03725,35.29856
2017-11-03 14:00:00+00:00,49.229625,38.4818,49.229625,38.4818
2017-11-03 15:00:00+00:00,52.034125,38.431039999999996,52.034125,38.431039999999996
2017-11-03 16:00:00+00:00,58.0425,54.078590000000005,58.0425,54.078590000000005
2017-11-03 17:00:00+00:00,63.039125,38.830029999999994,63.039125,38.830029999999994
2017-11-03 18:00:00+00:00,60.47425,37.062325,60.47425,37.062325
2017-11-03 19:00:00+00:00,53.8535,38.857355,53.8535,38.857355
2017-11-03 20:00:00+00:00,45.44,46.30444,46.30444,45.44
2017-11-03 21:00:00+00:00,45.803875,33.95917,45.803875,33.95917
2017-11-03 22:00:00+00:00,44.03775,36.752775,44.03775,36.752775
2017-11-03 23:00:00+00:00,49.140875,38.608975,49.140875,38.608975
2017-11-04 00:00:00+00:00,45.9015,46.820105,46.820105,45.9015
2017-11-04 01:00:00+00:00,41.916625,38.63,41.916625,38.63
2017-11-04 02:00:00+00:00,39.91975,43.993355,43.993355,39.91975
2017-11-04 03:00:00+00:00,38.970125,52.948025,52.948025,38.970125
2017-11-04 04:00:00+00:00,38.916875,30.371070000000003,38.916875,30.371070000000003
2017-11-04 05:00:00+00:00,38.92575,27.395035,38.92575,27.395035
2017-11-04 06:00:00+00:00,39.05,29.987095,39.05,29.987095
2017-11-04 07:00:00+00:00,39.839875,46.106595,46.106595,39.839875
2017-11-04 08:00:00+00:00,54.412625,62.78958,62.78958,54.412625
2017-11-04 09:00:00+00:00,58.885625,61.275,61.275,58.885625
2017-11-04 10:00:00+00:00,55.89475,36.674655,55.89475,36.674655
2017-11-04 11:00:00+00:00,43.318875,35.674234999999996,43.318875,35.674234999999996
2017-11-04 12:00:00+00:00,40.80725,35.16711,40.80725,35.16711
2017-11-04 13:00:00+00:00,39.91975,35.191575,39.91975,35.191575
2017-11-04 14:00:00+00:00,39.70675,35.2,39.70675,35.2
2017-11-04 15:00:00+00:00,39.005625,35.7,39.005625,35.7
2017-11-04 16:00:00+00:00,46.407375,58.209999999999994,58.209999999999994,46.407375
2017-11-04 17:00:00+00:00,84.82725,79.762765,84.82725,79.762765
2017-11-04 18:00:00+00:00,66.482625,37.242999999999995,66.482625,37.242999999999995
2017-11-04 19:00:00+00:00,47.845125,36.05,47.845125,36.05
2017-11-04 20:00:00+00:00,41.685875,35.5329,41.685875,35.5329
2017-11-04 21:00:00+00:00,42.01425,35.07002,42.01425,35.07002
2017-11-04 22:00:00+00:00,39.91975,34.694289999999995,39.91975,34.694289999999995
2017-11-04 23:00:00+00:00,44.845375,33.35486,44.845375,33.35486
2017-11-05 00:00:00+00:00,43.691625,28.609895,43.691625,28.609895
2017-11-05 01:00:00+00:00,46.931,36.385000000000005,46.931,36.385000000000005
2017-11-05 02:00:00+00:00,40.674125,29.77068,40.674125,29.77068
2017-11-05 03:00:00+00:00,37.914,29.975,37.914,29.975
2017-11-05 04:00:00+00:00,28.586375,25.0,28.586375,25.0
2017-11-05 05:00:00+00:00,24.1045,26.44639,26.44639,24.1045
2017-11-05 06:00:00+00:00,35.58875,36.239999999999995,36.239999999999995,35.58875
2017-11-05 07:00:00+00:00,29.16325,31.079414999999997,31.079414999999997,29.16325
2017-11-05 08:00:00+00:00,37.922875,34.657804999999996,37.922875,34.657804999999996
2017-11-05 09:00:00+00:00,39.95525,34.135000000000005,39.95525,34.135000000000005
2017-11-05 10:00:00+00:00,42.316,34.907465,42.316,34.907465
2017-11-05 11:00:00+00:00,42.316,34.995155,42.316,34.995155
2017-11-05 12:00:00+00:00,46.41625,35.194424999999995,46.41625,35.194424999999995
2017-11-05 13:00:00+00:00,46.718,47.45531,47.45531,46.718
2017-11-05 14:00:00+00:00,54.643375,36.04770499999999,54.643375,36.04770499999999
2017-11-05 15:00:00+00:00,40.967,34.964965,40.967,34.964965
2017-11-05 16:00:00+00:00,49.371625,37.925,49.371625,37.925
2017-11-05 17:00:00+00:00,79.866125,69.04535,79.866125,69.04535
2017-11-05 18:00:00+00:00,65.6395,37.978925000000004,65.6395,37.978925000000004
2017-11-05 19:00:00+00:00,55.335625,35.732835,55.335625,35.732835
2017-11-05 20:00:00+00:00,45.590875,38.33513,45.590875,38.33513
2017-11-05 21:00:00+00:00,44.872,49.33127,49.33127,44.872
2017-11-05 22:00:00+00:00,40.496625,38.17615,40.496625,38.17615
2017-11-05 23:00:00+00:00,40.94925,35.447125,40.94925,35.447125
2017-11-06 00:00:00+00:00,40.649756,28.516669999999998,40.649756,28.516669999999998
2017-11-06 01:00:00+00:00,40.464704,31.150795000000002,40.464704,31.150795000000002
2017-11-06 02:00:00+00:00,39.689248,35.92375,39.689248,35.92375
2017-11-06 03:00:00+00:00,37.424564,36.269999999999996,37.424564,36.269999999999996
2017-11-06 04:00:00+00:00,37.05446,36.795,37.05446,36.795
2017-11-06 05:00:00+00:00,44.262676,60.936775,60.936775,44.262676
2017-11-06 06:00:00+00:00,55.709464,59.456869999999995,59.456869999999995,55.709464
2017-11-06 07:00:00+00:00,59.807044,52.025,59.807044,52.025
2017-11-06 08:00:00+00:00,59.366444,37.3,59.366444,37.3
2017-11-06 09:00:00+00:00,51.453268,35.47698,51.453268,35.47698
2017-11-06 10:00:00+00:00,42.218292,34.65697,42.218292,34.65697
2017-11-06 11:00:00+00:00,39.186964,25.0,39.186964,25.0
2017-11-06 12:00:00+00:00,39.706872,30.125,39.706872,30.125
2017-11-06 13:00:00+00:00,39.715684,41.01,41.01,39.715684
2017-11-06 14:00:00+00:00,41.046296,36.55,41.046296,36.55
2017-11-06 15:00:00+00:00,39.883112,36.73,39.883112,36.73
2017-11-06 16:00:00+00:00,64.406908,46.887820000000005,64.406908,46.887820000000005
2017-11-06 17:00:00+00:00,81.528624,37.513639999999995,81.528624,37.513639999999995
2017-11-06 18:00:00+00:00,58.397124,30.865,58.397124,30.865
2017-11-06 19:00:00+00:00,64.442156,36.908615,64.442156,36.908615
2017-11-06 20:00:00+00:00,43.434348,36.913655,43.434348,36.913655
2017-11-06 21:00:00+00:00,40.244404,36.705605000000006,40.244404,36.705605000000006
2017-11-06 22:00:00+00:00,33.653028,35.51,35.51,33.653028
2017-11-06 23:00:00+00:00,45.099816,36.03,45.099816,36.03
2017-11-07 00:00:00+00:00,43.738684,34.370000000000005,43.738684,34.370000000000005
2017-11-07 01:00:00+00:00,41.794547,40.475,41.794547,40.475
2017-11-07 02:00:00+00:00,40.809283,40.14,40.809283,40.14
2017-11-07 03:00:00+00:00,38.7068,46.74,46.74,38.7068
2017-11-07 04:00:00+00:00,42.13763,53.26301,53.26301,42.13763
2017-11-07 05:00:00+00:00,45.779588,45.19213,45.779588,45.19213
2017-11-07 06:00:00+00:00,52.746812,53.75,53.75,52.746812
2017-11-07 07:00:00+00:00,43.052518,68.177735,68.177735,43.052518
2017-11-07 08:00:00+00:00,48.673801,66.4154,66.4154,48.673801
2017-11-07 09:00:00+00:00,49.315982,37.50954,49.315982,37.50954
2017-11-07 10:00:00+00:00,44.565602,40.0,44.565602,40.0
2017-11-07 11:00:00+00:00,47.292672,63.11687,63.11687,47.292672
2017-11-07 12:00:00+00:00,51.233728,62.36282,62.36282,51.233728
2017-11-07 13:00:00+00:00,51.664781,62.0,62.0,51.664781
2017-11-07 14:00:00+00:00,50.257261,65.355615,65.355615,50.257261
2017-11-07 15:00:00+00:00,41.231539,37.725,41.231539,37.725
2017-11-07 16:00:00+00:00,62.590655,78.822835,78.822835,62.590655
2017-11-07 17:00:00+00:00,78.970669,117.78,117.78,78.970669
2017-11-07 18:00:00+00:00,69.707428,78.390425,78.390425,69.707428
2017-11-07 19:00:00+00:00,61.22712,40.049915,61.22712,40.049915
2017-11-07 20:00:00+00:00,46.439363,37.106315,46.439363,37.106315
2017-11-07 21:00:00+00:00,52.051849,38.053219999999996,52.051849,38.053219999999996
2017-11-07 22:00:00+00:00,41.3459,37.7273,41.3459,37.7273
2017-11-07 23:00:00+00:00,43.290037,38.52032,43.290037,38.52032
2017-11-08 00:00:00+00:00,44.01822,39.022665,44.01822,39.022665
2017-11-08 01:00:00+00:00,43.019413,38.5,43.019413,38.5
2017-11-08 02:00:00+00:00,42.409522,38.5,42.409522,38.5
2017-11-08 03:00:00+00:00,41.843826,46.075,46.075,41.843826
2017-11-08 04:00:00+00:00,42.763082,60.25,60.25,42.763082
2017-11-08 05:00:00+00:00,43.638143,38.892044999999996,43.638143,38.892044999999996
2017-11-08 06:00:00+00:00,52.026354,51.36057,52.026354,51.36057
2017-11-08 07:00:00+00:00,50.11713,38.222105,50.11713,38.222105
2017-11-08 08:00:00+00:00,59.247817,37.386399999999995,59.247817,37.386399999999995
2017-11-08 09:00:00+00:00,63.234206,37.065835,63.234206,37.065835
2017-11-08 10:00:00+00:00,57.506534,32.6,57.506534,32.6
2017-11-08 11:00:00+00:00,44.46017,50.08327,50.08327,44.46017
2017-11-08 12:00:00+00:00,44.751857,62.74235,62.74235,44.751857
2017-11-08 13:00:00+00:00,43.205032,38.625,43.205032,38.625
2017-11-08 14:00:00+00:00,43.169676,38.604915,43.169676,38.604915
2017-11-08 15:00:00+00:00,42.268098,38.895579999999995,42.268098,38.895579999999995
2017-11-08 16:00:00+00:00,65.169947,66.39803,66.39803,65.169947
2017-11-08 17:00:00+00:00,80.231603,48.405784999999995,80.231603,48.405784999999995
2017-11-08 18:00:00+00:00,64.25953,38.78146,64.25953,38.78146
2017-11-08 19:00:00+00:00,56.348625,50.725,56.348625,50.725
2017-11-08 20:00:00+00:00,47.633371,65.51787,65.51787,47.633371
2017-11-08 21:00:00+00:00,50.11713,35.747240000000005,50.11713,35.747240000000005
2017-11-08 22:00:00+00:00,41.826148,38.155,41.826148,38.155
2017-11-08 23:00:00+00:00,51.204327,37.40548,51.204327,37.40548
2017-11-09 00:00:00+00:00,45.403312,42.55693,45.403312,42.55693
2017-11-09 01:00:00+00:00,43.632512,54.7689,54.7689,43.632512
2017-11-09 02:00:00+00:00,41.560676,53.24,53.24,41.560676
2017-11-09 03:00:00+00:00,40.63986,55.9,55.9,40.63986
2017-11-09 04:00:00+00:00,42.10077,39.83307,42.10077,39.83307
2017-11-09 05:00:00+00:00,45.987676,32.6,45.987676,32.6
2017-11-09 06:00:00+00:00,51.521426,33.45,51.521426,33.45
2017-11-09 07:00:00+00:00,44.44708,33.45,44.44708,33.45
2017-11-09 08:00:00+00:00,45.969968,37.2,45.969968,37.2
2017-11-09 09:00:00+00:00,51.078726,41.046589999999995,51.078726,41.046589999999995
2017-11-09 10:00:00+00:00,49.75948,47.1,49.75948,47.1
2017-11-09 11:00:00+00:00,51.193828,37.2,51.193828,37.2
2017-11-09 12:00:00+00:00,51.114142,38.2,51.114142,38.2
2017-11-09 13:00:00+00:00,49.077722,37.2,49.077722,37.2
2017-11-09 14:00:00+00:00,49.192824,37.2,49.192824,37.2
2017-11-09 15:00:00+00:00,43.809592,38.31,43.809592,38.31
2017-11-09 16:00:00+00:00,60.092098,25.957955,60.092098,25.957955
2017-11-09 17:00:00+00:00,85.689012,91.89167499999999,91.89167499999999,85.689012
2017-11-09 18:00:00+00:00,65.351374,97.79232999999999,97.79232999999999,65.351374
2017-11-09 19:00:00+00:00,56.00155,51.25299,56.00155,51.25299
2017-11-09 20:00:00+00:00,44.44708,37.232385,44.44708,37.232385
2017-11-09 21:00:00+00:00,48.573044,56.63375,56.63375,48.573044
2017-11-09 22:00:00+00:00,40.55132,39.705495,40.55132,39.705495
2017-11-09 23:00:00+00:00,60.07439,56.2,60.07439,56.2
2017-11-10 00:00:00+00:00,55.85112,55.9,55.9,55.85112
2017-11-10 01:00:00+00:00,50.08744,38.56676,50.08744,38.56676
2017-11-10 02:00:00+00:00,42.75024,37.5,42.75024,37.5
2017-11-10 03:00:00+00:00,37.14568,38.879999999999995,38.879999999999995,37.14568
2017-11-10 04:00:00+00:00,34.90916,36.504999999999995,36.504999999999995,34.90916
2017-11-10 05:00:00+00:00,36.60644,36.155,36.60644,36.155
2017-11-10 06:00:00+00:00,46.84316,54.22,54.22,46.84316
2017-11-10 07:00:00+00:00,50.37916,28.0,50.37916,28.0
2017-11-10 08:00:00+00:00,51.2278,37.2,51.2278,37.2
2017-11-10 09:00:00+00:00,53.00464,36.175,53.00464,36.175
2017-11-10 10:00:00+00:00,50.41452,35.15,50.41452,35.15
2017-11-10 11:00:00+00:00,43.14804,37.2,43.14804,37.2
2017-11-10 12:00:00+00:00,46.13596,37.2,46.13596,37.2
2017-11-10 13:00:00+00:00,48.78796,37.2,48.78796,37.2
2017-11-10 14:00:00+00:00,51.86428,37.219025,51.86428,37.219025
2017-11-10 15:00:00+00:00,41.44192,47.05,47.05,41.44192
2017-11-10 16:00:00+00:00,54.59584,104.48848,104.48848,54.59584
2017-11-10 17:00:00+00:00,84.14796,40.278565,84.14796,40.278565
2017-11-10 18:00:00+00:00,69.7476,40.124804999999995,69.7476,40.124804999999995
2017-11-10 19:00:00+00:00,55.85112,50.41998,55.85112,50.41998
2017-11-10 20:00:00+00:00,47.6034,51.540735,51.540735,47.6034
2017-11-10 21:00:00+00:00,51.41344,38.83982,51.41344,38.83982
2017-11-10 22:00:00+00:00,46.99344,37.866429999999994,46.99344,37.866429999999994
2017-11-10 23:00:00+00:00,49.43328,38.89463,49.43328,38.89463
2017-11-11 00:00:00+00:00,52.21788,54.98222,54.98222,52.21788
2017-11-11 01:00:00+00:00,48.01888,55.0,55.0,48.01888
2017-11-11 02:00:00+00:00,44.36796,57.25,57.25,44.36796
2017-11-11 03:00:00+00:00,42.63532,48.047579999999996,48.047579999999996,42.63532
2017-11-11 04:00:00+00:00,42.22868,56.75,56.75,42.22868
2017-11-11 05:00:00+00:00,43.20108,59.5,59.5,43.20108
2017-11-11 06:00:00+00:00,45.01328,58.7,58.7,45.01328
2017-11-11 07:00:00+00:00,44.57128,52.02586,52.02586,44.57128
2017-11-11 08:00:00+00:00,49.20344,38.53486,49.20344,38.53486
2017-11-11 09:00:00+00:00,51.83776,51.632485,51.83776,51.632485
2017-11-11 10:00:00+00:00,52.57148,39.55427,52.57148,39.55427
2017-11-11 11:00:00+00:00,51.74936,39.199985,51.74936,39.199985
2017-11-11 12:00:00+00:00,51.51952,39.306195,51.51952,39.306195
2017-11-11 13:00:00+00:00,48.96476,40.3193,48.96476,40.3193
2017-11-11 14:00:00+00:00,45.33152,59.738635,59.738635,45.33152
2017-11-11 15:00:00+00:00,45.10168,51.25698,51.25698,45.10168
2017-11-11 16:00:00+00:00,55.01132,62.60127,62.60127,55.01132
2017-11-11 17:00:00+00:00,84.9966,59.59598,84.9966,59.59598
2017-11-11 18:00:00+00:00,66.90112,52.57467,66.90112,52.57467
2017-11-11 19:00:00+00:00,58.67992,60.275684999999996,60.275684999999996,58.67992
2017-11-11 20:00:00+00:00,52.12948,81.0,81.0,52.12948
2017-11-11 21:00:00+00:00,52.01456,54.725575000000006,54.725575000000006,52.01456
2017-11-11 22:00:00+00:00,51.15708,46.109045,51.15708,46.109045
2017-11-11 23:00:00+00:00,54.26876,49.725,54.26876,49.725
2017-11-12 00:00:00+00:00,52.598,49.634600000000006,52.598,49.634600000000006
2017-11-12 01:00:00+00:00,52.01456,35.976295,52.01456,35.976295
2017-11-12 02:00:00+00:00,47.10836,57.75,57.75,47.10836
2017-11-12 03:00:00+00:00,48.40784,57.394215,57.394215,48.40784
2017-11-12 04:00:00+00:00,38.51588,49.35022,49.35022,38.51588
2017-11-12 05:00:00+00:00,33.14116,37.0,37.0,33.14116
2017-11-12 06:00:00+00:00,37.4816,58.75,58.75,37.4816
2017-11-12 07:00:00+00:00,36.1556,25.0,36.1556,25.0
2017-11-12 08:00:00+00:00,39.01092,31.0,39.01092,31.0
2017-11-12 09:00:00+00:00,41.87508,38.33046,41.87508,38.33046
2017-11-12 10:00:00+00:00,43.4044,38.110735000000005,43.4044,38.110735000000005
2017-11-12 11:00:00+00:00,44.92488,37.09478,44.92488,37.09478
2017-11-12 12:00:00+00:00,42.18448,37.05,42.18448,37.05
2017-11-12 13:00:00+00:00,44.93372,37.150000000000006,44.93372,37.150000000000006
2017-11-12 14:00:00+00:00,49.55704,59.975,59.975,49.55704
2017-11-12 15:00:00+00:00,40.00984,53.652145000000004,53.652145000000004,40.00984
2017-11-12 16:00:00+00:00,56.8412,61.031279999999995,61.031279999999995,56.8412
2017-11-12 17:00:00+00:00,83.90928,81.725,83.90928,81.725
2017-11-12 18:00:00+00:00,67.44036,79.95,79.95,67.44036
2017-11-12 19:00:00+00:00,57.68984,70.46366499999999,70.46366499999999,57.68984
2017-11-12 20:00:00+00:00,54.77264,50.5,54.77264,50.5
2017-11-12 21:00:00+00:00,46.69288,41.72276,46.69288,41.72276
2017-11-12 22:00:00+00:00,43.04196,39.065,43.04196,39.065
2017-11-12 23:00:00+00:00,44.09392,18.840935,44.09392,18.840935
2017-11-13 00:00:00+00:00,44.2377,40.855199999999996,44.2377,40.855199999999996
2017-11-13 01:00:00+00:00,44.2377,46.75,46.75,44.2377
2017-11-13 02:00:00+00:00,44.219916,32.795,44.219916,32.795
2017-11-13 03:00:00+00:00,43.633044,27.1052,43.633044,27.1052
2017-11-13 04:00:00+00:00,43.499664,27.85822,43.499664,27.85822
2017-11-13 05:00:00+00:00,44.299944,46.7,46.7,44.299944
2017-11-13 06:00:00+00:00,55.459404,52.048175,55.459404,52.048175
2017-11-13 07:00:00+00:00,49.546224,54.577290000000005,54.577290000000005,49.546224
2017-11-13 08:00:00+00:00,57.406752,54.186445000000006,57.406752,54.186445000000006
2017-11-13 09:00:00+00:00,56.028492,55.053110000000004,56.028492,55.053110000000004
2017-11-13 10:00:00+00:00,53.858844,69.72276500000001,69.72276500000001,53.858844
2017-11-13 11:00:00+00:00,50.337612,70.0,70.0,50.337612
2017-11-13 12:00:00+00:00,47.741148,45.605774999999994,47.741148,45.605774999999994
2017-11-13 13:00:00+00:00,45.802692,64.36759,64.36759,45.802692
2017-11-13 14:00:00+00:00,48.603672,39.505,48.603672,39.505
2017-11-13 15:00:00+00:00,48.212424,39.864999999999995,48.212424,39.864999999999995
2017-11-13 16:00:00+00:00,73.776924,45.867885,73.776924,45.867885
2017-11-13 17:00:00+00:00,96.949476,41.005444999999995,96.949476,41.005444999999995
2017-11-13 18:00:00+00:00,66.73446,40.1,66.73446,40.1
2017-11-13 19:00:00+00:00,60.012108,51.05175,60.012108,51.05175
2017-11-13 20:00:00+00:00,47.652228,48.33665,48.33665,47.652228
2017-11-13 21:00:00+00:00,44.50446,39.716285,44.50446,39.716285
2017-11-13 22:00:00+00:00,41.605668,33.67,41.605668,33.67
2017-11-13 23:00:00+00:00,45.953856,28.032345,45.953856,28.032345
2017-11-14 00:00:00+00:00,43.755756,24.163384999999998,43.755756,24.163384999999998
2017-11-14 01:00:00+00:00,41.435375,27.525,41.435375,27.525
2017-11-14 02:00:00+00:00,39.437518,18.0,39.437518,18.0
2017-11-14 03:00:00+00:00,39.249379,16.417655,39.249379,16.417655
2017-11-14 04:00:00+00:00,43.943895,43.260705,43.943895,43.260705
2017-11-14 05:00:00+00:00,53.494189,56.557475,56.557475,53.494189
2017-11-14 06:00:00+00:00,55.438292,65.43562,65.43562,55.438292
2017-11-14 07:00:00+00:00,46.094055,52.475,52.475,46.094055
2017-11-14 08:00:00+00:00,46.183645,39.60937,46.183645,39.60937
2017-11-14 09:00:00+00:00,50.197277,40.115,50.197277,40.115
2017-11-14 10:00:00+00:00,46.183645,40.10823,46.183645,40.10823
2017-11-14 11:00:00+00:00,50.43917,39.764465,50.43917,39.764465
2017-11-14 12:00:00+00:00,55.357661,40.150099999999995,55.357661,40.150099999999995
2017-11-14 13:00:00+00:00,59.532555,40.15799,59.532555,40.15799
2017-11-14 14:00:00+00:00,60.9212,40.167375,60.9212,40.167375
2017-11-14 15:00:00+00:00,48.136707,40.07755,48.136707,40.07755
2017-11-14 16:00:00+00:00,81.517941,40.213655,81.517941,40.213655
2017-11-14 17:00:00+00:00,100.618529,40.114995,100.618529,40.114995
2017-11-14 18:00:00+00:00,71.456984,40.184219999999996,71.456984,40.184219999999996
2017-11-14 19:00:00+00:00,62.999688,40.16538,62.999688,40.16538
2017-11-14 20:00:00+00:00,55.053055,34.09,55.053055,34.09
2017-11-14 21:00:00+00:00,51.881569,39.475,51.881569,39.475
2017-11-14 22:00:00+00:00,43.549699,24.0,43.549699,24.0
2017-11-14 23:00:00+00:00,45.655064,32.062685,45.655064,32.062685
2017-11-15 00:00:00+00:00,45.863625,56.73536,56.73536,45.863625
2017-11-15 01:00:00+00:00,44.995572,48.629999999999995,48.629999999999995,44.995572
2017-11-15 02:00:00+00:00,42.838863,38.57936,42.838863,38.57936
2017-11-15 03:00:00+00:00,42.677781,58.16518000000001,58.16518000000001,42.677781
2017-11-15 04:00:00+00:00,44.055927,58.22659,58.22659,44.055927
2017-11-15 05:00:00+00:00,45.255093,40.137969999999996,45.255093,40.137969999999996
2017-11-15 06:00:00+00:00,53.944572,53.86873,53.944572,53.86873
2017-11-15 07:00:00+00:00,48.423039,70.12024,70.12024,48.423039
2017-11-15 08:00:00+00:00,53.944572,81.37308,81.37308,53.944572
2017-11-15 09:00:00+00:00,61.470681,60.025,61.470681,60.025
2017-11-15 10:00:00+00:00,59.859861,40.71361,59.859861,40.71361
2017-11-15 11:00:00+00:00,62.634051,60.474825,62.634051,60.474825
2017-11-15 12:00:00+00:00,50.499207,80.25,80.25,50.499207
2017-11-15 13:00:00+00:00,49.944369,40.575,49.944369,40.575
2017-11-15 14:00:00+00:00,46.767474,40.103139999999996,46.767474,40.103139999999996
2017-11-15 15:00:00+00:00,45.962064,39.870205,45.962064,39.870205
2017-11-15 16:00:00+00:00,80.102499,40.578284999999994,80.102499,40.578284999999994
2017-11-15 17:00:00+00:00,86.456289,40.56904,86.456289,40.56904
2017-11-15 18:00:00+00:00,55.385361,88.96498,88.96498,55.385361
2017-11-15 19:00:00+00:00,54.937911,29.625,54.937911,29.625
2017-11-15 20:00:00+00:00,51.590985,62.99044,62.99044,51.590985
2017-11-15 21:00:00+00:00,50.141247,62.113615,62.113615,50.141247
2017-11-15 22:00:00+00:00,47.053842,37.88384,47.053842,37.88384
2017-11-15 23:00:00+00:00,46.910658,38.57482,46.910658,38.57482
2017-11-16 00:00:00+00:00,50.351028,56.0,56.0,50.351028
2017-11-16 01:00:00+00:00,47.782644,31.25,47.782644,31.25
2017-11-16 02:00:00+00:00,43.600102,38.05,43.600102,38.05
2017-11-16 03:00:00+00:00,39.667264,38.05,39.667264,38.05
2017-11-16 04:00:00+00:00,34.15594,38.6,38.6,34.15594
2017-11-16 05:00:00+00:00,40.728506,25.0,40.728506,25.0
2017-11-16 06:00:00+00:00,44.581082,50.91337,50.91337,44.581082
2017-11-16 07:00:00+00:00,47.167302,38.440155000000004,47.167302,38.440155000000004
2017-11-16 08:00:00+00:00,49.414638,58.176245,58.176245,49.414638
2017-11-16 09:00:00+00:00,51.180402,62.5,62.5,51.180402
2017-11-16 10:00:00+00:00,48.42474,39.425,48.42474,39.425
2017-11-16 11:00:00+00:00,45.178588,39.55019,45.178588,39.55019
2017-11-16 12:00:00+00:00,47.7113,61.76684,61.76684,47.7113
